Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-204.79.197.203-50507-443-6,192.168.100.5,50507,204.79.197.203,443,6,03/12/2023 03:57:46 PM,10597761,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.09435955387180367,0.283078661615411,5298880.5,7493451.683646229,1.0597551E7,210.0,0,0,0,0,0,210.0,210.0,0.0,210.0,210.0,0,0,0,0,20,40,0.09435955387180367,0.18871910774360734,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,32730,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.6.158-50499-443-6,192.168.100.5,50499,13.107.6.158,443,6,03/12/2023 03:57:45 PM,11535809,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0866865947589805,0.2600597842769415,5767904.5,8156798.454572266,1.1535632E7,177.0,0,0,0,0,0,177.0,177.0,0.0,177.0,177.0,0,0,0,0,20,40,0.0866865947589805,0.173373189517961,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,32730,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.110.205.119-50500-443-6,192.168.100.5,50500,20.110.205.119,443,6,03/12/2023 03:57:45 PM,11505158,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0869175373341244,0.2607526120023732,5752579.0,8134956.633208195,1.1504862E7,296.0,0,0,0,0,0,296.0,296.0,0.0,296.0,296.0,0,0,0,0,20,40,0.0869175373341244,0.1738350746682488,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,31858,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.42.65.91-50501-443-6,192.168.100.5,50501,20.42.65.91,443,6,03/12/2023 03:57:25 PM,31884911,13,17,25769.0,5032.0,6299.0,0.0,1982.230769230769,2700.6731924295636,3725.0,0.0,296.00000000000006,898.3901574483104,966.0055190368887,0.9408839184152028,1099479.6896551724,3736555.154326873,1.6090729E7,0.0,3.1882116E7,2656843.0,5571745.491968693,1.6090729E7,76.0,1.8962091E7,1185130.6875,4052703.494083075,1.6305462E7,0.0,0,1,0,0,260,340,0.40771636464658784,0.5331675537686149,0.0,6299.0,1113.741935483871,2069.0533579029475,4280981.797849463,0,0,0,1,1,0,0,0,1.0,1150.8666666666666,1982.2307692307693,296.0,0,0,0,0,0,0,13,25769,17,5032,-1,32517,7,0,2239721.0,0.0,2239721.0,2239721.0,1.6090729E7,0.0,1.6090729E7,1.6090729E7,No Label
192.168.100.5-204.79.197.239-50504-443-6,192.168.100.5,50504,204.79.197.239,443,6,03/12/2023 03:57:48 PM,8338200,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.11992996090283274,0.3597898827084982,4169100.0,5895365.60942729,8337753.0,447.0,0,0,0,0,0,447.0,447.0,0.0,447.0,447.0,0,0,0,0,20,40,0.11992996090283274,0.23985992180566548,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,32029,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.239-50505-443-6,192.168.100.5,50505,204.79.197.239,443,6,03/12/2023 03:57:47 PM,10011212,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.09988800556815698,0.29966401670447096,5005606.0,7078804.974265219,1.0011077E7,135.0,0,0,0,0,0,135.0,135.0,0.0,135.0,135.0,0,0,0,0,20,40,0.09988800556815698,0.19977601113631396,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,32488,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-88.221.33.206-50518-443-6,192.168.100.5,50518,88.221.33.206,443,6,03/12/2023 03:57:50 PM,6711754,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.1489923498388052,0.44697704951641554,3355877.0,4745614.225858651,6711533.0,221.0,0,0,0,0,0,221.0,221.0,0.0,221.0,221.0,0,0,0,0,20,40,0.1489923498388052,0.2979846996776104,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,31425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-208.80.154.224-50553-443-6,192.168.100.5,50553,208.80.154.224,443,6,03/12/2023 03:57:40 PM,16927008,46,113,3379.0,149631.0,609.0,0.0,73.45652173913045,164.82148006208132,1460.0,0.0,1324.1681415929206,386.85819898101795,9039.400229503051,9.393272573629078,107132.96202531645,873375.0566260079,1.0402662E7,0.0,1.687776E7,375061.3333333334,1622591.5557558616,1.043035E7,308.0,6524346.0,58253.08928571428,363712.79569112137,3644937.0,0.0,0,0,0,0,920,2276,2.7175505558926893,6.675722017736389,0.0,1460.0,956.3124999999998,663.721878438732,440526.7319182389,0,1,0,0,0,0,0,0,2.0,962.3270440251572,73.45652173913044,1324.1681415929204,0,0,0,0,0,0,46,3379,113,149631,-1,32733,13,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-208.80.154.240-50554-443-6,192.168.100.5,50554,208.80.154.240,443,6,03/12/2023 03:57:40 PM,16489668,40,141,1637.0,195090.0,604.0,0.0,40.92499999999999,119.29566534133069,1460.0,0.0,1383.6170212765965,308.5108856512998,11930.319033712503,10.976570298443848,91609.26666666668,1178597.9982778165,1.5815049E7,0.0,1.6442149E7,421593.5641025641,2529949.221834822,1.5815049E7,63.0,674587.0,4818.47857142857,19676.827390009497,165371.0,0.0,0,0,0,0,800,2836,2.4257613919212924,8.550808906522557,0.0,1460.0,1080.9175824175825,627.3299015067828,393542.8053245098,0,1,0,0,0,0,0,0,3.0,1086.889502762431,40.925,1383.6170212765958,0,0,0,0,0,0,40,1637,141,195090,-1,32737,8,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.239-50555-443-6,192.168.100.5,50555,13.107.21.239,443,6,03/12/2023 03:57:42 PM,14585406,13,12,1286.0,6862.0,517.0,0.0,98.92307692307692,160.47401738727132,1460.0,0.0,571.8333333333333,667.0740497716786,558.6406028052972,1.7140421048272498,607725.25,2811646.0600527115,1.3803883E7,0.0,1.4579711E7,1214975.9166666665,3965533.477701936,1.3803883E7,407.0,693840.0,63076.36363636363,153429.20850429535,515106.0,0.0,0,0,0,0,260,256,0.89130189451017,0.8227402103170799,0.0,1460.0,313.3846153846154,517.7476664880742,268062.6461538461,0,1,0,0,0,0,0,0,0.0,325.92,98.92307692307692,571.8333333333334,0,0,0,0,0,0,13,1286,12,6862,-1,31482,6,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.200-50514-443-6,192.168.100.5,50514,13.107.21.200,443,6,03/12/2023 03:57:50 PM,6908605,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.1447470220109559,0.4342410660328677,3454302.5,4884814.559696253,6908388.0,217.0,0,0,0,0,0,217.0,217.0,0.0,217.0,217.0,0,0,0,0,20,40,0.1447470220109559,0.2894940440219118,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,31862,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.200-50517-443-6,192.168.100.5,50517,13.107.21.200,443,6,03/12/2023 03:57:48 PM,8233248,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.12145874872225397,0.3643762461667619,4116624.0,5821570.5315291,8233096.0,152.0,0,0,0,0,0,152.0,152.0,0.0,152.0,152.0,0,0,0,0,20,40,0.12145874872225397,0.24291749744450794,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,32768,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.42.65.91-50519-443-6,192.168.100.5,50519,20.42.65.91,443,6,03/12/2023 03:57:51 PM,5841255,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.17119608714223228,0.5135882614266968,2920627.5,4130146.362193536,5841082.0,173.0,0,0,0,0,0,173.0,173.0,0.0,173.0,173.0,0,0,0,0,20,40,0.17119608714223228,0.34239217428446456,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,31379,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.5.80-50515-443-6,192.168.100.5,50515,13.107.5.80,443,6,03/12/2023 03:57:48 PM,8598599,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.11629801552555248,0.3488940465766574,4299299.5,6079421.969036242,8598100.0,499.0,0,0,0,0,0,499.0,499.0,0.0,499.0,499.0,0,0,0,0,20,40,0.11629801552555248,0.23259603105110496,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,31384,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-104.97.2.220-50298-443-6,104.97.2.220,443,192.168.100.5,50298,6,03/12/2023 03:57:57 PM,7066,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,3396.546844041891,424.56835550523635,3533.0,4996.4165158641445,7066.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,283.0455703368242,141.5227851684121,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,32767,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.239-50413-443-6,204.79.197.239,443,192.168.100.5,50413,6,03/12/2023 03:57:57 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32725,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.219.2.145-50560-443-6,23.219.2.145,443,192.168.100.5,50560,6,03/12/2023 03:57:57 PM,0,2,1,63.0,0.0,63.0,0.0,31.5,44.54772721475249,0.0,0.0,0.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,0.0,63.0,15.75,31.5,992.25,0,0,0,0,1,0,0,0,0.0,21.0,31.5,0.0,0,0,0,0,0,0,2,63,1,0,-1,32157,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.203-50296-443-6,192.168.100.5,50296,204.79.197.203,443,6,03/12/2023 03:57:57 PM,9934,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,301.993154821824,4967.0,1169.5546160825495,5794.0,4140.0,0,0,0,0,0,9934.0,4967.0,1169.5546160825495,5794.0,4140.0,0,0,0,0,0,60,0.0,301.993154821824,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,32767,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.223.28.137-50303-443-6,192.168.100.5,50303,23.223.28.137,443,6,03/12/2023 03:57:57 PM,9282,0,4,0.0,24.0,0,0,0,0,24.0,0.0,6.0,12.0,2585.649644473174,430.94160741219565,3094.0,2725.917827081367,5142.0,0.0,0,0,0,0,0,9282.0,3094.0,2725.917827081367,5142.0,0.0,0,0,0,0,0,80,0.0,430.94160741219565,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,0,1,0,0,0,0.0,6.0,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,31569,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.223.28.134-50503-443-6,192.168.100.5,50503,23.223.28.134,443,6,03/12/2023 03:57:57 PM,9139,0,4,0.0,24.0,0,0,0,0,24.0,0.0,6.0,12.0,2626.1078892657843,437.68464821096404,3046.333333333333,2672.934779102052,4999.0,0.0,0,0,0,0,0,9139.0,3046.333333333333,2672.934779102052,4999.0,0.0,0,0,0,0,0,80,0.0,437.68464821096404,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,0,1,0,0,0,0.0,6.0,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,32074,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.203-50507-443-6,204.79.197.203,443,192.168.100.5,50507,6,03/12/2023 03:57:57 PM,4140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0917874396136,4140.0,0.0,4140.0,4140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,241.5458937198068,241.5458937198068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32729,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.239-50555-443-6,13.107.21.239,443,192.168.100.5,50555,6,03/12/2023 03:57:57 PM,4140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0917874396136,4140.0,0.0,4140.0,4140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,241.5458937198068,241.5458937198068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31481,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.200-50514-443-6,13.107.21.200,443,192.168.100.5,50514,6,03/12/2023 03:57:57 PM,4140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0917874396136,4140.0,0.0,4140.0,4140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,241.5458937198068,241.5458937198068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31861,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-18.239.225.100-50502-443-6,18.239.225.100,443,192.168.100.5,50502,6,03/12/2023 03:57:57 PM,4140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0917874396136,4140.0,0.0,4140.0,4140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,241.5458937198068,241.5458937198068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32736,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-88.221.33.206-50518-443-6,88.221.33.206,443,192.168.100.5,50518,6,03/12/2023 03:57:57 PM,4140,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,7487.92270531401,724.6376811594204,2070.0,2927.4220741123067,4140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,483.0917874396136,241.5458937198068,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,31424,1,0,0,0,0,0,0,0,0,0,No Label
184.28.75.161-192.168.100.5-443-50510-6,192.168.100.5,50510,184.28.75.161,443,6,03/12/2023 03:57:57 PM,6798,0,4,0.0,24.0,0,0,0,0,24.0,0.0,6.0,12.0,3530.45013239188,588.4083553986467,2266.0,2097.652974159453,4140.0,0.0,0,0,0,0,0,6798.0,2266.0,2097.652974159453,4140.0,0.0,0,0,0,0,0,80,0.0,588.4083553986467,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,0,1,0,0,0,0.0,6.0,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,31974,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.5.80-50515-443-6,13.107.5.80,443,192.168.100.5,50515,6,03/12/2023 03:57:57 PM,4140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0917874396136,4140.0,0.0,4140.0,4140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,241.5458937198068,241.5458937198068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31383,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.11.228.136-50533-443-6,192.168.100.5,50533,23.11.228.136,443,6,03/12/2023 03:57:57 PM,18213,0,4,0.0,24.0,0,0,0,0,24.0,0.0,6.0,12.0,1317.7400757700543,219.62334596167574,6071.0,10129.778033106155,17765.0,0.0,0,0,0,0,0,18213.0,6071.0,10129.778033106155,17765.0,0.0,0,0,0,0,0,80,0.0,219.62334596167574,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,0,1,0,0,0,0.0,6.0,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,32767,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.200-50509-443-6,13.107.21.200,443,192.168.100.5,50509,6,03/12/2023 03:57:57 PM,28344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56167090036692,28344.0,0.0,28344.0,28344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.28083545018346,35.28083545018346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32767,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.110.205.119-50500-443-6,20.110.205.119,443,192.168.100.5,50500,6,03/12/2023 03:57:57 PM,28344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56167090036692,28344.0,0.0,28344.0,28344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.28083545018346,35.28083545018346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31857,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-40.126.29.5-50547-443-6,40.126.29.5,443,192.168.100.5,50547,6,03/12/2023 03:57:57 PM,30134,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.37021304838389,30134.0,0.0,30134.0,30134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33.185106524191944,33.185106524191944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32767,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.6.158-50499-443-6,13.107.6.158,443,192.168.100.5,50499,6,03/12/2023 03:57:57 PM,31210,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08202499198974,31210.0,0.0,31210.0,31210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.04101249599487,32.04101249599487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32729,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-13.107.21.200-50517-443-6,13.107.21.200,443,192.168.100.5,50517,6,03/12/2023 03:57:57 PM,31210,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08202499198974,31210.0,0.0,31210.0,31210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.04101249599487,32.04101249599487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32767,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.239-50505-443-6,204.79.197.239,443,192.168.100.5,50505,6,03/12/2023 03:57:57 PM,31672,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.14725940894166,31672.0,0.0,31672.0,31672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31.57362970447083,31.57362970447083,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32487,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.239-50504-443-6,204.79.197.239,443,192.168.100.5,50504,6,03/12/2023 03:57:57 PM,32575,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.39677666922486,32575.0,0.0,32575.0,32575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.69838833461243,30.69838833461243,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32028,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-104.43.208.106-50556-443-6,104.43.208.106,443,192.168.100.5,50556,6,03/12/2023 03:57:57 PM,39044,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.22425980944575,39044.0,0.0,39044.0,39044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25.612129904722874,25.612129904722874,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31570,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-208.80.154.240-50554-443-6,208.80.154.240,443,192.168.100.5,50554,6,03/12/2023 03:57:57 PM,43288,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,554.4261689151728,69.3032711143966,21644.0,30609.238344003268,43288.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,46.20218074293107,23.101090371465535,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,32736,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.42.65.91-50519-443-6,20.42.65.91,443,192.168.100.5,50519,6,03/12/2023 03:57:57 PM,45152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29482636428065,45152.0,0.0,45152.0,45152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22.147413182140326,22.147413182140326,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31378,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-208.80.154.224-50553-443-6,208.80.154.224,443,192.168.100.5,50553,6,03/12/2023 03:57:57 PM,45152,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,531.5379163713678,66.44223954642098,22576.0,31927.285384134993,45152.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,44.29482636428065,22.147413182140326,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,32732,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.42.65.91-50501-443-6,20.42.65.91,443,192.168.100.5,50501,6,03/12/2023 03:57:57 PM,81145,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.647236428615443,81145.0,0.0,81145.0,81145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.323618214307722,12.323618214307722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32516,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-20.135.17.16-50548-443-6,20.135.17.16,443,192.168.100.5,50548,6,03/12/2023 03:57:57 PM,81608,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.507401235173024,81608.0,0.0,81608.0,81608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.253700617586512,12.253700617586512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31996,0,0,0,0,0,0,0,0,0,0,No Label
